frame_id,timestamp_s,ball_x_world_m,ball_y_world_m,ball_z_world_m,ball_x_cam_m,ball_y_cam_m,ball_z_cam_m,u_px,v_px,radius_px,visible
75,0.150000000,-0.160000000,1.000000000,0.789637500,-0.160000000,0.010362500,1.000000000,236.800000,245.388500,10.400000,1
76,0.152000000,-0.156800000,1.000000000,0.790674880,-0.156800000,0.009325120,1.000000000,238.464000,244.849062,10.400000,1
77,0.154000000,-0.153600000,1.000000000,0.791673020,-0.153600000,0.008326980,1.000000000,240.128000,244.330030,10.400000,1
78,0.156000000,-0.150400000,1.000000000,0.792631920,-0.150400000,0.007368080,1.000000000,241.792000,243.831402,10.400000,1
79,0.158000000,-0.147200000,1.000000000,0.793551580,-0.147200000,0.006448420,1.000000000,243.456000,243.353178,10.400000,1
80,0.160000000,-0.144000000,1.000000000,0.794432000,-0.144000000,0.005568000,1.000000000,245.120000,242.895360,10.400000,1
81,0.162000000,-0.140800000,1.000000000,0.795273180,-0.140800000,0.004726820,1.000000000,246.784000,242.457946,10.400000,1
82,0.164000000,-0.137600000,1.000000000,0.796075120,-0.137600000,0.003924880,1.000000000,248.448000,242.040938,10.400000,1
83,0.166000000,-0.134400000,1.000000000,0.796837820,-0.134400000,0.003162180,1.000000000,250.112000,241.644334,10.400000,1
84,0.168000000,-0.131200000,1.000000000,0.797561280,-0.131200000,0.002438720,1.000000000,251.776000,241.268134,10.400000,1
85,0.170000000,-0.128000000,1.000000000,0.798245500,-0.128000000,0.001754500,1.000000000,253.440000,240.912340,10.400000,1
86,0.172000000,-0.124800000,1.000000000,0.798890480,-0.124800000,0.001109520,1.000000000,255.104000,240.576950,10.400000,1
87,0.174000000,-0.121600000,1.000000000,0.799496220,-0.121600000,0.000503780,1.000000000,256.768000,240.261966,10.400000,1
88,0.176000000,-0.118400000,1.000000000,0.800062720,-0.118400000,-0.000062720,1.000000000,258.432000,239.967386,10.400000,1
89,0.178000000,-0.115200000,1.000000000,0.800589980,-0.115200000,-0.000589980,1.000000000,260.096000,239.693210,10.400000,1
90,0.180000000,-0.112000000,1.000000000,0.801078000,-0.112000000,-0.001078000,1.000000000,261.760000,239.439440,10.400000,1
91,0.182000000,-0.108800000,1.000000000,0.801526780,-0.108800000,-0.001526780,1.000000000,263.424000,239.206074,10.400000,1
92,0.184000000,-0.105600000,1.000000000,0.801936320,-0.105600000,-0.001936320,1.000000000,265.088000,238.993114,10.400000,1
93,0.186000000,-0.102400000,1.000000000,0.802306620,-0.102400000,-0.002306620,1.000000000,266.752000,238.800558,10.400000,1
94,0.188000000,-0.099200000,1.000000000,0.802637680,-0.099200000,-0.002637680,1.000000000,268.416000,238.628406,10.400000,1
95,0.190000000,-0.096000000,1.000000000,0.802929500,-0.096000000,-0.002929500,1.000000000,270.080000,238.476660,10.400000,1
96,0.192000000,-0.092800000,1.000000000,0.803182080,-0.092800000,-0.003182080,1.000000000,271.744000,238.345318,10.400000,1
97,0.194000000,-0.089600000,1.000000000,0.803395420,-0.089600000,-0.003395420,1.000000000,273.408000,238.234382,10.400000,1
98,0.196000000,-0.086400000,1.000000000,0.803569520,-0.086400000,-0.003569520,1.000000000,275.072000,238.143850,10.400000,1
99,0.198000000,-0.083200000,1.000000000,0.803704380,-0.083200000,-0.003704380,1.000000000,276.736000,238.073722,10.400000,1
100,0.200000000,-0.080000000,1.000000000,0.803800000,-0.080000000,-0.003800000,1.000000000,278.400000,238.024000,10.400000,1
101,0.202000000,-0.076800000,1.000000000,0.803856380,-0.076800000,-0.003856380,1.000000000,280.064000,237.994682,10.400000,1
102,0.204000000,-0.073600000,1.000000000,0.803873520,-0.073600000,-0.003873520,1.000000000,281.728000,237.985770,10.400000,1
103,0.206000000,-0.070400000,1.000000000,0.803851420,-0.070400000,-0.003851420,1.000000000,283.392000,237.997262,10.400000,1
104,0.208000000,-0.067200000,1.000000000,0.803790080,-0.067200000,-0.003790080,1.000000000,285.056000,238.029158,10.400000,1
105,0.210000000,-0.064000000,1.000000000,0.803689500,-0.064000000,-0.003689500,1.000000000,286.720000,238.081460,10.400000,1
106,0.212000000,-0.060800000,1.000000000,0.803549680,-0.060800000,-0.003549680,1.000000000,288.384000,238.154166,10.400000,1
107,0.214000000,-0.057600000,1.000000000,0.803370620,-0.057600000,-0.003370620,1.000000000,290.048000,238.247278,10.400000,1
108,0.216000000,-0.054400000,1.000000000,0.803152320,-0.054400000,-0.003152320,1.000000000,291.712000,238.360794,10.400000,1
109,0.218000000,-0.051200000,1.000000000,0.802894780,-0.051200000,-0.002894780,1.000000000,293.376000,238.494714,10.400000,1
110,0.220000000,-0.048000000,1.000000000,0.802598000,-0.048000000,-0.002598000,1.000000000,295.040000,238.649040,10.400000,1
111,0.222000000,-0.044800000,1.000000000,0.802261980,-0.044800000,-0.002261980,1.000000000,296.704000,238.823770,10.400000,1
112,0.224000000,-0.041600000,1.000000000,0.801886720,-0.041600000,-0.001886720,1.000000000,298.368000,239.018906,10.400000,1
113,0.226000000,-0.038400000,1.000000000,0.801472220,-0.038400000,-0.001472220,1.000000000,300.032000,239.234446,10.400000,1
114,0.228000000,-0.035200000,1.000000000,0.801018480,-0.035200000,-0.001018480,1.000000000,301.696000,239.470390,10.400000,1
115,0.230000000,-0.032000000,1.000000000,0.800525500,-0.032000000,-0.000525500,1.000000000,303.360000,239.726740,10.400000,1
116,0.232000000,-0.028800000,1.000000000,0.799993280,-0.028800000,0.000006720,1.000000000,305.024000,240.003494,10.400000,1
117,0.234000000,-0.025600000,1.000000000,0.799421820,-0.025600000,0.000578180,1.000000000,306.688000,240.300654,10.400000,1
118,0.236000000,-0.022400000,1.000000000,0.798811120,-0.022400000,0.001188880,1.000000000,308.352000,240.618218,10.400000,1
119,0.238000000,-0.019200000,1.000000000,0.798161180,-0.019200000,0.001838820,1.000000000,310.016000,240.956186,10.400000,1
120,0.240000000,-0.016000000,1.000000000,0.797472000,-0.016000000,0.002528000,1.000000000,311.680000,241.314560,10.400000,1
121,0.242000000,-0.012800000,1.000000000,0.796743580,-0.012800000,0.003256420,1.000000000,313.344000,241.693338,10.400000,1
122,0.244000000,-0.009600000,1.000000000,0.795975920,-0.009600000,0.004024080,1.000000000,315.008000,242.092522,10.400000,1
123,0.246000000,-0.006400000,1.000000000,0.795169020,-0.006400000,0.004830980,1.000000000,316.672000,242.512110,10.400000,1
124,0.248000000,-0.003200000,1.000000000,0.794322880,-0.003200000,0.005677120,1.000000000,318.336000,242.952102,10.400000,1
125,0.250000000,0.000000000,1.000000000,0.793437500,0.000000000,0.006562500,1.000000000,320.000000,243.412500,10.400000,1
126,0.252000000,0.003200000,1.000000000,0.792512880,0.003200000,0.007487120,1.000000000,321.664000,243.893302,10.400000,1
127,0.254000000,0.006400000,1.000000000,0.791549020,0.006400000,0.008450980,1.000000000,323.328000,244.394510,10.400000,1
128,0.256000000,0.009600000,1.000000000,0.790545920,0.009600000,0.009454080,1.000000000,324.992000,244.916122,10.400000,1
129,0.258000000,0.012800000,1.000000000,0.789503580,0.012800000,0.010496420,1.000000000,326.656000,245.458138,10.400000,1
130,0.260000000,0.016000000,1.000000000,0.788422000,0.016000000,0.011578000,1.000000000,328.320000,246.020560,10.400000,1
131,0.262000000,0.019200000,1.000000000,0.787301180,0.019200000,0.012698820,1.000000000,329.984000,246.603386,10.400000,1
132,0.264000000,0.022400000,1.000000000,0.786141120,0.022400000,0.013858880,1.000000000,331.648000,247.206618,10.400000,1
133,0.266000000,0.025600000,1.000000000,0.784941820,0.025600000,0.015058180,1.000000000,333.312000,247.830254,10.400000,1
134,0.268000000,0.028800000,1.000000000,0.783703280,0.028800000,0.016296720,1.000000000,334.976000,248.474294,10.400000,1
135,0.270000000,0.032000000,1.000000000,0.782425500,0.032000000,0.017574500,1.000000000,336.640000,249.138740,10.400000,1
136,0.272000000,0.035200000,1.000000000,0.781108480,0.035200000,0.018891520,1.000000000,338.304000,249.823590,10.400000,1
137,0.274000000,0.038400000,1.000000000,0.779752220,0.038400000,0.020247780,1.000000000,339.968000,250.528846,10.400000,1
138,0.276000000,0.041600000,1.000000000,0.778356720,0.041600000,0.021643280,1.000000000,341.632000,251.254506,10.400000,1
139,0.278000000,0.044800000,1.000000000,0.776921980,0.044800000,0.023078020,1.000000000,343.296000,252.000570,10.400000,1
140,0.280000000,0.048000000,1.000000000,0.775448000,0.048000000,0.024552000,1.000000000,344.960000,252.767040,10.400000,1
141,0.282000000,0.051200000,1.000000000,0.773934780,0.051200000,0.026065220,1.000000000,346.624000,253.553914,10.400000,1
142,0.284000000,0.054400000,1.000000000,0.772382320,0.054400000,0.027617680,1.000000000,348.288000,254.361194,10.400000,1
143,0.286000000,0.057600000,1.000000000,0.770790620,0.057600000,0.029209380,1.000000000,349.952000,255.188878,10.400000,1
144,0.288000000,0.060800000,1.000000000,0.769159680,0.060800000,0.030840320,1.000000000,351.616000,256.036966,10.400000,1
145,0.290000000,0.064000000,1.000000000,0.767489500,0.064000000,0.032510500,1.000000000,353.280000,256.905460,10.400000,1
146,0.292000000,0.067200000,1.000000000,0.765780080,0.067200000,0.034219920,1.000000000,354.944000,257.794358,10.400000,1
147,0.294000000,0.070400000,1.000000000,0.764031420,0.070400000,0.035968580,1.000000000,356.608000,258.703662,10.400000,1
148,0.296000000,0.073600000,1.000000000,0.762243520,0.073600000,0.037756480,1.000000000,358.272000,259.633370,10.400000,1
149,0.298000000,0.076800000,1.000000000,0.760416380,0.076800000,0.039583620,1.000000000,359.936000,260.583482,10.400000,1
150,0.300000000,0.080000000,1.000000000,0.758550000,0.080000000,0.041450000,1.000000000,361.600000,261.554000,10.400000,1
151,0.302000000,0.083200000,1.000000000,0.756644380,0.083200000,0.043355620,1.000000000,363.264000,262.544922,10.400000,1
152,0.304000000,0.086400000,1.000000000,0.754699520,0.086400000,0.045300480,1.000000000,364.928000,263.556250,10.400000,1
153,0.306000000,0.089600000,1.000000000,0.752715420,0.089600000,0.047284580,1.000000000,366.592000,264.587982,10.400000,1
154,0.308000000,0.092800000,1.000000000,0.750692080,0.092800000,0.049307920,1.000000000,368.256000,265.640118,10.400000,1
155,0.310000000,0.096000000,1.000000000,0.748629500,0.096000000,0.051370500,1.000000000,369.920000,266.712660,10.400000,1
156,0.312000000,0.099200000,1.000000000,0.746527680,0.099200000,0.053472320,1.000000000,371.584000,267.805606,10.400000,1
157,0.314000000,0.102400000,1.000000000,0.744386620,0.102400000,0.055613380,1.000000000,373.248000,268.918958,10.400000,1
158,0.316000000,0.105600000,1.000000000,0.742206320,0.105600000,0.057793680,1.000000000,374.912000,270.052714,10.400000,1
159,0.318000000,0.108800000,1.000000000,0.739986780,0.108800000,0.060013220,1.000000000,376.576000,271.206874,10.400000,1
160,0.320000000,0.112000000,1.000000000,0.737728000,0.112000000,0.062272000,1.000000000,378.240000,272.381440,10.400000,1
161,0.322000000,0.115200000,1.000000000,0.735429980,0.115200000,0.064570020,1.000000000,379.904000,273.576410,10.400000,1
162,0.324000000,0.118400000,1.000000000,0.733092720,0.118400000,0.066907280,1.000000000,381.568000,274.791786,10.400000,1
163,0.326000000,0.121600000,1.000000000,0.730716220,0.121600000,0.069283780,1.000000000,383.232000,276.027566,10.400000,1
164,0.328000000,0.124800000,1.000000000,0.728300480,0.124800000,0.071699520,1.000000000,384.896000,277.283750,10.400000,1
165,0.330000000,0.128000000,1.000000000,0.725845500,0.128000000,0.074154500,1.000000000,386.560000,278.560340,10.400000,1
166,0.332000000,0.131200000,1.000000000,0.723351280,0.131200000,0.076648720,1.000000000,388.224000,279.857334,10.400000,1
167,0.334000000,0.134400000,1.000000000,0.720817820,0.134400000,0.079182180,1.000000000,389.888000,281.174734,10.400000,1
168,0.336000000,0.137600000,1.000000000,0.718245120,0.137600000,0.081754880,1.000000000,391.552000,282.512538,10.400000,1
169,0.338000000,0.140800000,1.000000000,0.715633180,0.140800000,0.084366820,1.000000000,393.216000,283.870746,10.400000,1
170,0.340000000,0.144000000,1.000000000,0.712982000,0.144000000,0.087018000,1.000000000,394.880000,285.249360,10.400000,1
171,0.342000000,0.147200000,1.000000000,0.710291580,0.147200000,0.089708420,1.000000000,396.544000,286.648378,10.400000,1
172,0.344000000,0.150400000,1.000000000,0.707561920,0.150400000,0.092438080,1.000000000,398.208000,288.067802,10.400000,1
173,0.346000000,0.153600000,1.000000000,0.704793020,0.153600000,0.095206980,1.000000000,399.872000,289.507630,10.400000,1
174,0.348000000,0.156800000,1.000000000,0.701984880,0.156800000,0.098015120,1.000000000,401.536000,290.967862,10.400000,1
175,0.350000000,0.160000000,1.000000000,0.699137500,0.160000000,0.100862500,1.000000000,403.200000,292.448500,10.400000,1
176,0.352000000,0.163200000,1.000000000,0.696250880,0.163200000,0.103749120,1.000000000,404.864000,293.949542,10.400000,1
177,0.354000000,0.166400000,1.000000000,0.693325020,0.166400000,0.106674980,1.000000000,406.528000,295.470990,10.400000,1
178,0.356000000,0.169600000,1.000000000,0.690359920,0.169600000,0.109640080,1.000000000,408.192000,297.012842,10.400000,1
179,0.358000000,0.172800000,1.000000000,0.687355580,0.172800000,0.112644420,1.000000000,409.856000,298.575098,10.400000,1
180,0.360000000,0.176000000,1.000000000,0.684312000,0.176000000,0.115688000,1.000000000,411.520000,300.157760,10.400000,1
181,0.362000000,0.179200000,1.000000000,0.681229180,0.179200000,0.118770820,1.000000000,413.184000,301.760826,10.400000,1
182,0.364000000,0.182400000,1.000000000,0.678107120,0.182400000,0.121892880,1.000000000,414.848000,303.384298,10.400000,1
183,0.366000000,0.185600000,1.000000000,0.674945820,0.185600000,0.125054180,1.000000000,416.512000,305.028174,10.400000,1
184,0.368000000,0.188800000,1.000000000,0.671745280,0.188800000,0.128254720,1.000000000,418.176000,306.692454,10.400000,1
185,0.370000000,0.192000000,1.000000000,0.668505500,0.192000000,0.131494500,1.000000000,419.840000,308.377140,10.400000,1
186,0.372000000,0.195200000,1.000000000,0.665226480,0.195200000,0.134773520,1.000000000,421.504000,310.082230,10.400000,1
187,0.374000000,0.198400000,1.000000000,0.661908220,0.198400000,0.138091780,1.000000000,423.168000,311.807726,10.400000,1
188,0.376000000,0.201600000,1.000000000,0.658550720,0.201600000,0.141449280,1.000000000,424.832000,313.553626,10.400000,1
189,0.378000000,0.204800000,1.000000000,0.655153980,0.204800000,0.144846020,1.000000000,426.496000,315.319930,10.400000,1
190,0.380000000,0.208000000,1.000000000,0.651718000,0.208000000,0.148282000,1.000000000,428.160000,317.106640,10.400000,1
191,0.382000000,0.211200000,1.000000000,0.648242780,0.211200000,0.151757220,1.000000000,429.824000,318.913754,10.400000,1
192,0.384000000,0.214400000,1.000000000,0.644728320,0.214400000,0.155271680,1.000000000,431.488000,320.741274,10.400000,1
193,0.386000000,0.217600000,1.000000000,0.641174620,0.217600000,0.158825380,1.000000000,433.152000,322.589198,10.400000,1
194,0.388000000,0.220800000,1.000000000,0.637581680,0.220800000,0.162418320,1.000000000,434.816000,324.457526,10.400000,1
195,0.390000000,0.224000000,1.000000000,0.633949500,0.224000000,0.166050500,1.000000000,436.480000,326.346260,10.400000,1
196,0.392000000,0.227200000,1.000000000,0.630278080,0.227200000,0.169721920,1.000000000,438.144000,328.255398,10.400000,1
197,0.394000000,0.230400000,1.000000000,0.626567420,0.230400000,0.173432580,1.000000000,439.808000,330.184942,10.400000,1
198,0.396000000,0.233600000,1.000000000,0.622817520,0.233600000,0.177182480,1.000000000,441.472000,332.134890,10.400000,1
199,0.398000000,0.236800000,1.000000000,0.619028380,0.236800000,0.180971620,1.000000000,443.136000,334.105242,10.400000,1
200,0.400000000,0.240000000,1.000000000,0.615200000,0.240000000,0.184800000,1.000000000,444.800000,336.096000,10.400000,1
201,0.402000000,0.243200000,1.000000000,0.611332380,0.243200000,0.188667620,1.000000000,446.464000,338.107162,10.400000,1
202,0.404000000,0.246400000,1.000000000,0.607425520,0.246400000,0.192574480,1.000000000,448.128000,340.138730,10.400000,1
203,0.406000000,0.249600000,1.000000000,0.603479420,0.249600000,0.196520580,1.000000000,449.792000,342.190702,10.400000,1
204,0.408000000,0.252800000,1.000000000,0.599494080,0.252800000,0.200505920,1.000000000,451.456000,344.263078,10.400000,1
205,0.410000000,0.256000000,1.000000000,0.595469500,0.256000000,0.204530500,1.000000000,453.120000,346.355860,10.400000,1
206,0.412000000,0.259200000,1.000000000,0.591405680,0.259200000,0.208594320,1.000000000,454.784000,348.469046,10.400000,1
207,0.414000000,0.262400000,1.000000000,0.587302620,0.262400000,0.212697380,1.000000000,456.448000,350.602638,10.400000,1
208,0.416000000,0.265600000,1.000000000,0.583160320,0.265600000,0.216839680,1.000000000,458.112000,352.756634,10.400000,1
209,0.418000000,0.268800000,1.000000000,0.578978780,0.268800000,0.221021220,1.000000000,459.776000,354.931034,10.400000,1
210,0.420000000,0.272000000,1.000000000,0.574758000,0.272000000,0.225242000,1.000000000,461.440000,357.125840,10.400000,1
211,0.422000000,0.275200000,1.000000000,0.570497980,0.275200000,0.229502020,1.000000000,463.104000,359.341050,10.400000,1
212,0.424000000,0.278400000,1.000000000,0.566198720,0.278400000,0.233801280,1.000000000,464.768000,361.576666,10.400000,1
213,0.426000000,0.281600000,1.000000000,0.561860220,0.281600000,0.238139780,1.000000000,466.432000,363.832686,10.400000,1
214,0.428000000,0.284800000,1.000000000,0.557482480,0.284800000,0.242517520,1.000000000,468.096000,366.109110,10.400000,1
215,0.430000000,0.288000000,1.000000000,0.553065500,0.288000000,0.246934500,1.000000000,469.760000,368.405940,10.400000,1
216,0.432000000,0.291200000,1.000000000,0.548609280,0.291200000,0.251390720,1.000000000,471.424000,370.723174,10.400000,1
217,0.434000000,0.294400000,1.000000000,0.544113820,0.294400000,0.255886180,1.000000000,473.088000,373.060814,10.400000,1
218,0.436000000,0.297600000,1.000000000,0.539579120,0.297600000,0.260420880,1.000000000,474.752000,375.418858,10.400000,1
219,0.438000000,0.300800000,1.000000000,0.535005180,0.300800000,0.264994820,1.000000000,476.416000,377.797306,10.400000,1
220,0.440000000,0.304000000,1.000000000,0.530392000,0.304000000,0.269608000,1.000000000,478.080000,380.196160,10.400000,1
221,0.442000000,0.307200000,1.000000000,0.525739580,0.307200000,0.274260420,1.000000000,479.744000,382.615418,10.400000,1
