frame_id,timestamp_s,ball_x_world_m,ball_y_world_m,ball_z_world_m,ball_x_cam_m,ball_y_cam_m,ball_z_cam_m,u_px,v_px,radius_px,visible
86,0.172000000,-0.124800000,1.017200000,0.798890480,-0.124800000,0.001109520,1.017200000,256.201337,240.567195,10.224145,1
87,0.174000000,-0.121600000,1.017400000,0.799496220,-0.121600000,0.000503780,1.017400000,257.849420,240.257485,10.222135,1
88,0.176000000,-0.118400000,1.017600000,0.800062720,-0.118400000,-0.000062720,1.017600000,259.496855,239.967950,10.220126,1
89,0.178000000,-0.115200000,1.017800000,0.800589980,-0.115200000,-0.000589980,1.017800000,261.143643,239.698576,10.218118,1
90,0.180000000,-0.112000000,1.018000000,0.801078000,-0.112000000,-0.001078000,1.018000000,262.789784,239.449352,10.216110,1
91,0.182000000,-0.108800000,1.018200000,0.801526780,-0.108800000,-0.001526780,1.018200000,264.435278,239.220266,10.214103,1
92,0.184000000,-0.105600000,1.018400000,0.801936320,-0.105600000,-0.001936320,1.018400000,266.080126,239.011306,10.212097,1
93,0.186000000,-0.102400000,1.018600000,0.802306620,-0.102400000,-0.002306620,1.018600000,267.724328,238.822460,10.210092,1
94,0.188000000,-0.099200000,1.018800000,0.802637680,-0.099200000,-0.002637680,1.018800000,269.367884,238.653717,10.208088,1
95,0.190000000,-0.096000000,1.019000000,0.802929500,-0.096000000,-0.002929500,1.019000000,271.010795,238.505064,10.206084,1
96,0.192000000,-0.092800000,1.019200000,0.803182080,-0.092800000,-0.003182080,1.019200000,272.653061,238.376490,10.204082,1
97,0.194000000,-0.089600000,1.019400000,0.803395420,-0.089600000,-0.003395420,1.019400000,274.294683,238.267983,10.202080,1
98,0.196000000,-0.086400000,1.019600000,0.803569520,-0.086400000,-0.003569520,1.019600000,275.935661,238.179531,10.200078,1
99,0.198000000,-0.083200000,1.019800000,0.803704380,-0.083200000,-0.003704380,1.019800000,277.575995,238.111122,10.198078,1
100,0.200000000,-0.080000000,1.020000000,0.803800000,-0.080000000,-0.003800000,1.020000000,279.215686,238.062745,10.196078,1
101,0.202000000,-0.076800000,1.020200000,0.803856380,-0.076800000,-0.003856380,1.020200000,280.854734,238.034388,10.194080,1
102,0.204000000,-0.073600000,1.020400000,0.803873520,-0.073600000,-0.003873520,1.020400000,282.493140,238.026038,10.192082,1
103,0.206000000,-0.070400000,1.020600000,0.803851420,-0.070400000,-0.003851420,1.020600000,284.130903,238.037685,10.190084,1
104,0.208000000,-0.067200000,1.020800000,0.803790080,-0.067200000,-0.003790080,1.020800000,285.768025,238.069317,10.188088,1
105,0.210000000,-0.064000000,1.021000000,0.803689500,-0.064000000,-0.003689500,1.021000000,287.404505,238.120921,10.186092,1
106,0.212000000,-0.060800000,1.021200000,0.803549680,-0.060800000,-0.003549680,1.021200000,289.040345,238.192486,10.184097,1
107,0.214000000,-0.057600000,1.021400000,0.803370620,-0.057600000,-0.003370620,1.021400000,290.675543,238.284000,10.182103,1
108,0.216000000,-0.054400000,1.021600000,0.803152320,-0.054400000,-0.003152320,1.021600000,292.310102,238.395452,10.180110,1
109,0.218000000,-0.051200000,1.021800000,0.802894780,-0.051200000,-0.002894780,1.021800000,293.944020,238.526830,10.178117,1
110,0.220000000,-0.048000000,1.022000000,0.802598000,-0.048000000,-0.002598000,1.022000000,295.577299,238.678121,10.176125,1
111,0.222000000,-0.044800000,1.022200000,0.802261980,-0.044800000,-0.002261980,1.022200000,297.209939,238.849316,10.174134,1
112,0.224000000,-0.041600000,1.022400000,0.801886720,-0.041600000,-0.001886720,1.022400000,298.841941,239.040401,10.172144,1
113,0.226000000,-0.038400000,1.022600000,0.801472220,-0.038400000,-0.001472220,1.022600000,300.473303,239.251365,10.170155,1
114,0.228000000,-0.035200000,1.022800000,0.801018480,-0.035200000,-0.001018480,1.022800000,302.104028,239.482196,10.168166,1
115,0.230000000,-0.032000000,1.023000000,0.800525500,-0.032000000,-0.000525500,1.023000000,303.734115,239.732884,10.166178,1
116,0.232000000,-0.028800000,1.023200000,0.799993280,-0.028800000,0.000006720,1.023200000,305.363565,240.003415,10.164191,1
117,0.234000000,-0.025600000,1.023400000,0.799421820,-0.025600000,0.000578180,1.023400000,306.992378,240.293779,10.162204,1
118,0.236000000,-0.022400000,1.023600000,0.798811120,-0.022400000,0.001188880,1.023600000,308.620555,240.603964,10.160219,1
119,0.238000000,-0.019200000,1.023800000,0.798161180,-0.019200000,0.001838820,1.023800000,310.248095,240.933958,10.158234,1
120,0.240000000,-0.016000000,1.024000000,0.797472000,-0.016000000,0.002528000,1.024000000,311.875000,241.283750,10.156250,1
121,0.242000000,-0.012800000,1.024200000,0.796743580,-0.012800000,0.003256420,1.024200000,313.501269,241.653328,10.154267,1
122,0.244000000,-0.009600000,1.024400000,0.795975920,-0.009600000,0.004024080,1.024400000,315.126904,242.042680,10.152284,1
123,0.246000000,-0.006400000,1.024600000,0.795169020,-0.006400000,0.004830980,1.024600000,316.751903,242.451795,10.150303,1
124,0.248000000,-0.003200000,1.024800000,0.794322880,-0.003200000,0.005677120,1.024800000,318.376269,242.880662,10.148322,1
125,0.250000000,0.000000000,1.025000000,0.793437500,0.000000000,0.006562500,1.025000000,320.000000,243.329268,10.146341,1
126,0.252000000,0.003200000,1.025200000,0.792512880,0.003200000,0.007487120,1.025200000,321.623098,243.797603,10.144362,1
127,0.254000000,0.006400000,1.025400000,0.791549020,0.006400000,0.008450980,1.025400000,323.245563,244.285654,10.142383,1
128,0.256000000,0.009600000,1.025600000,0.790545920,0.009600000,0.009454080,1.025600000,324.867395,244.793410,10.140406,1
129,0.258000000,0.012800000,1.025800000,0.789503580,0.012800000,0.010496420,1.025800000,326.488594,245.320860,10.138429,1
130,0.260000000,0.016000000,1.026000000,0.788422000,0.016000000,0.011578000,1.026000000,328.109162,245.867992,10.136452,1
131,0.262000000,0.019200000,1.026200000,0.787301180,0.019200000,0.012698820,1.026200000,329.729098,246.434795,10.134477,1
132,0.264000000,0.022400000,1.026400000,0.786141120,0.022400000,0.013858880,1.026400000,331.348402,247.021256,10.132502,1
133,0.266000000,0.025600000,1.026600000,0.784941820,0.025600000,0.015058180,1.026600000,332.967076,247.627366,10.130528,1
134,0.268000000,0.028800000,1.026800000,0.783703280,0.028800000,0.016296720,1.026800000,334.585119,248.253111,10.128555,1
135,0.270000000,0.032000000,1.027000000,0.782425500,0.032000000,0.017574500,1.027000000,336.202532,248.898481,10.126582,1
136,0.272000000,0.035200000,1.027200000,0.781108480,0.035200000,0.018891520,1.027200000,337.819315,249.563464,10.124611,1
137,0.274000000,0.038400000,1.027400000,0.779752220,0.038400000,0.020247780,1.027400000,339.435468,250.248049,10.122640,1
138,0.276000000,0.041600000,1.027600000,0.778356720,0.041600000,0.021643280,1.027600000,341.050993,250.952224,10.120670,1
139,0.278000000,0.044800000,1.027800000,0.776921980,0.044800000,0.023078020,1.027800000,342.665888,251.675978,10.118700,1
140,0.280000000,0.048000000,1.028000000,0.775448000,0.048000000,0.024552000,1.028000000,344.280156,252.419300,10.116732,1
141,0.282000000,0.051200000,1.028200000,0.773934780,0.051200000,0.026065220,1.028200000,345.893795,253.182177,10.114764,1
142,0.284000000,0.054400000,1.028400000,0.772382320,0.054400000,0.027617680,1.028400000,347.506807,253.964599,10.112797,1
143,0.286000000,0.057600000,1.028600000,0.770790620,0.057600000,0.029209380,1.028600000,349.119191,254.766554,10.110830,1
144,0.288000000,0.060800000,1.028800000,0.769159680,0.060800000,0.030840320,1.028800000,350.730949,255.588031,10.108865,1
145,0.290000000,0.064000000,1.029000000,0.767489500,0.064000000,0.032510500,1.029000000,352.342080,256.429018,10.106900,1
146,0.292000000,0.067200000,1.029200000,0.765780080,0.067200000,0.034219920,1.029200000,353.952585,257.289505,10.104936,1
147,0.294000000,0.070400000,1.029400000,0.764031420,0.070400000,0.035968580,1.029400000,355.562464,258.169479,10.102973,1
148,0.296000000,0.073600000,1.029600000,0.762243520,0.073600000,0.037756480,1.029600000,357.171717,259.068929,10.101010,1
149,0.298000000,0.076800000,1.029800000,0.760416380,0.076800000,0.039583620,1.029800000,358.780346,259.987845,10.099048,1
150,0.300000000,0.080000000,1.030000000,0.758550000,0.080000000,0.041450000,1.030000000,360.388350,260.926214,10.097087,1
151,0.302000000,0.083200000,1.030200000,0.756644380,0.083200000,0.043355620,1.030200000,361.995729,261.884025,10.095127,1
152,0.304000000,0.086400000,1.030400000,0.754699520,0.086400000,0.045300480,1.030400000,363.602484,262.861267,10.093168,1
153,0.306000000,0.089600000,1.030600000,0.752715420,0.089600000,0.047284580,1.030600000,365.208616,263.857929,10.091209,1
154,0.308000000,0.092800000,1.030800000,0.750692080,0.092800000,0.049307920,1.030800000,366.814125,264.873999,10.089251,1
155,0.310000000,0.096000000,1.031000000,0.748629500,0.096000000,0.051370500,1.031000000,368.419011,265.909467,10.087294,1
156,0.312000000,0.099200000,1.031200000,0.746527680,0.099200000,0.053472320,1.031200000,370.023274,266.964320,10.085337,1
157,0.314000000,0.102400000,1.031400000,0.744386620,0.102400000,0.055613380,1.031400000,371.626915,268.038547,10.083382,1
158,0.316000000,0.105600000,1.031600000,0.742206320,0.105600000,0.057793680,1.031600000,373.229934,269.132138,10.081427,1
159,0.318000000,0.108800000,1.031800000,0.739986780,0.108800000,0.060013220,1.031800000,374.832332,270.245081,10.079473,1
160,0.320000000,0.112000000,1.032000000,0.737728000,0.112000000,0.062272000,1.032000000,376.434109,271.377364,10.077519,1
161,0.322000000,0.115200000,1.032200000,0.735429980,0.115200000,0.064570020,1.032200000,378.035264,272.528977,10.075567,1
162,0.324000000,0.118400000,1.032400000,0.733092720,0.118400000,0.066907280,1.032400000,379.635800,273.699909,10.073615,1
163,0.326000000,0.121600000,1.032600000,0.730716220,0.121600000,0.069283780,1.032600000,381.235716,274.890147,10.071664,1
164,0.328000000,0.124800000,1.032800000,0.728300480,0.124800000,0.071699520,1.032800000,382.835012,276.099681,10.069713,1
165,0.330000000,0.128000000,1.033000000,0.725845500,0.128000000,0.074154500,1.033000000,384.433688,277.328500,10.067764,1
166,0.332000000,0.131200000,1.033200000,0.723351280,0.131200000,0.076648720,1.033200000,386.031746,278.576592,10.065815,1
167,0.334000000,0.134400000,1.033400000,0.720817820,0.134400000,0.079182180,1.033400000,387.629185,279.843946,10.063867,1
168,0.336000000,0.137600000,1.033600000,0.718245120,0.137600000,0.081754880,1.033600000,389.226006,281.130551,10.061920,1
169,0.338000000,0.140800000,1.033800000,0.715633180,0.140800000,0.084366820,1.033800000,390.822209,282.436396,10.059973,1
170,0.340000000,0.144000000,1.034000000,0.712982000,0.144000000,0.087018000,1.034000000,392.417795,283.761470,10.058027,1
171,0.342000000,0.147200000,1.034200000,0.710291580,0.147200000,0.089708420,1.034200000,394.012763,285.105761,10.056082,1
172,0.344000000,0.150400000,1.034400000,0.707561920,0.150400000,0.092438080,1.034400000,395.607115,286.469259,10.054138,1
173,0.346000000,0.153600000,1.034600000,0.704793020,0.153600000,0.095206980,1.034600000,397.200851,287.851952,10.052194,1
174,0.348000000,0.156800000,1.034800000,0.701984880,0.156800000,0.098015120,1.034800000,398.793970,289.253829,10.050251,1
175,0.350000000,0.160000000,1.035000000,0.699137500,0.160000000,0.100862500,1.035000000,400.386473,290.674879,10.048309,1
176,0.352000000,0.163200000,1.035200000,0.696250880,0.163200000,0.103749120,1.035200000,401.978362,292.115091,10.046368,1
177,0.354000000,0.166400000,1.035400000,0.693325020,0.166400000,0.106674980,1.035400000,403.569635,293.574454,10.044427,1
178,0.356000000,0.169600000,1.035600000,0.690359920,0.169600000,0.109640080,1.035600000,405.160294,295.052956,10.042487,1
179,0.358000000,0.172800000,1.035800000,0.687355580,0.172800000,0.112644420,1.035800000,406.750338,296.550587,10.040548,1
180,0.360000000,0.176000000,1.036000000,0.684312000,0.176000000,0.115688000,1.036000000,408.339768,298.067336,10.038610,1
181,0.362000000,0.179200000,1.036200000,0.681229180,0.179200000,0.118770820,1.036200000,409.928585,299.603191,10.036672,1
182,0.364000000,0.182400000,1.036400000,0.678107120,0.182400000,0.121892880,1.036400000,411.516789,301.158141,10.034736,1
183,0.366000000,0.185600000,1.036600000,0.674945820,0.185600000,0.125054180,1.036600000,413.104380,302.732176,10.032800,1
184,0.368000000,0.188800000,1.036800000,0.671745280,0.188800000,0.128254720,1.036800000,414.691358,304.325284,10.030864,1
185,0.370000000,0.192000000,1.037000000,0.668505500,0.192000000,0.131494500,1.037000000,416.277724,305.937454,10.028930,1
186,0.372000000,0.195200000,1.037200000,0.665226480,0.195200000,0.134773520,1.037200000,417.863479,307.568676,10.026996,1
187,0.374000000,0.198400000,1.037400000,0.661908220,0.198400000,0.138091780,1.037400000,419.448622,309.218937,10.025063,1
188,0.376000000,0.201600000,1.037600000,0.658550720,0.201600000,0.141449280,1.037600000,421.033153,310.888228,10.023130,1
189,0.378000000,0.204800000,1.037800000,0.655153980,0.204800000,0.144846020,1.037800000,422.617075,312.576537,10.021199,1
190,0.380000000,0.208000000,1.038000000,0.651718000,0.208000000,0.148282000,1.038000000,424.200385,314.283854,10.019268,1
191,0.382000000,0.211200000,1.038200000,0.648242780,0.211200000,0.151757220,1.038200000,425.783086,316.010166,10.017338,1
192,0.384000000,0.214400000,1.038400000,0.644728320,0.214400000,0.155271680,1.038400000,427.365177,317.755464,10.015408,1
193,0.386000000,0.217600000,1.038600000,0.641174620,0.217600000,0.158825380,1.038600000,428.946659,319.519736,10.013480,1
194,0.388000000,0.220800000,1.038800000,0.637581680,0.220800000,0.162418320,1.038800000,430.527532,321.302971,10.011552,1
195,0.390000000,0.224000000,1.039000000,0.633949500,0.224000000,0.166050500,1.039000000,432.107796,323.105159,10.009625,1
196,0.392000000,0.227200000,1.039200000,0.630278080,0.227200000,0.169721920,1.039200000,433.687452,324.926288,10.007698,1
197,0.394000000,0.230400000,1.039400000,0.626567420,0.230400000,0.173432580,1.039400000,435.266500,326.766348,10.005773,1
198,0.396000000,0.233600000,1.039600000,0.622817520,0.233600000,0.177182480,1.039600000,436.844940,328.625327,10.003848,1
199,0.398000000,0.236800000,1.039800000,0.619028380,0.236800000,0.180971620,1.039800000,438.422774,330.503214,10.001923,1
200,0.400000000,0.240000000,1.040000000,0.615200000,0.240000000,0.184800000,1.040000000,440.000000,332.400000,10.000000,1
201,0.402000000,0.243200000,1.040200000,0.611332380,0.243200000,0.188667620,1.040200000,441.576620,334.315672,9.998077,1
202,0.404000000,0.246400000,1.040400000,0.607425520,0.246400000,0.192574480,1.040400000,443.152634,336.250221,9.996155,1
203,0.406000000,0.249600000,1.040600000,0.603479420,0.249600000,0.196520580,1.040600000,444.728042,338.203634,9.994234,1
204,0.408000000,0.252800000,1.040800000,0.599494080,0.252800000,0.200505920,1.040800000,446.302844,340.175902,9.992314,1
205,0.410000000,0.256000000,1.041000000,0.595469500,0.256000000,0.204530500,1.041000000,447.877041,342.167012,9.990394,1
206,0.412000000,0.259200000,1.041200000,0.591405680,0.259200000,0.208594320,1.041200000,449.450634,344.176956,9.988475,1
207,0.414000000,0.262400000,1.041400000,0.587302620,0.262400000,0.212697380,1.041400000,451.023622,346.205721,9.986557,1
208,0.416000000,0.265600000,1.041600000,0.583160320,0.265600000,0.216839680,1.041600000,452.596006,348.253296,9.984639,1
209,0.418000000,0.268800000,1.041800000,0.578978780,0.268800000,0.221021220,1.041800000,454.167787,350.319672,9.982722,1
210,0.420000000,0.272000000,1.042000000,0.574758000,0.272000000,0.225242000,1.042000000,455.738964,352.404837,9.980806,1
211,0.422000000,0.275200000,1.042200000,0.570497980,0.275200000,0.229502020,1.042200000,457.309538,354.508780,9.978891,1
212,0.424000000,0.278400000,1.042400000,0.566198720,0.278400000,0.233801280,1.042400000,458.879509,356.631490,9.976976,1
213,0.426000000,0.281600000,1.042600000,0.561860220,0.281600000,0.238139780,1.042600000,460.448878,358.772958,9.975062,1
214,0.428000000,0.284800000,1.042800000,0.557482480,0.284800000,0.242517520,1.042800000,462.017645,360.933171,9.973149,1
215,0.430000000,0.288000000,1.043000000,0.553065500,0.288000000,0.246934500,1.043000000,463.585810,363.112119,9.971237,1
216,0.432000000,0.291200000,1.043200000,0.548609280,0.291200000,0.251390720,1.043200000,465.153374,365.309791,9.969325,1
217,0.434000000,0.294400000,1.043400000,0.544113820,0.294400000,0.255886180,1.043400000,466.720337,367.526177,9.967414,1
218,0.436000000,0.297600000,1.043600000,0.539579120,0.297600000,0.260420880,1.043600000,468.286700,369.761266,9.965504,1
219,0.438000000,0.300800000,1.043800000,0.535005180,0.300800000,0.264994820,1.043800000,469.852462,372.015047,9.963595,1
220,0.440000000,0.304000000,1.044000000,0.530392000,0.304000000,0.269608000,1.044000000,471.417625,374.287510,9.961686,1
221,0.442000000,0.307200000,1.044200000,0.525739580,0.307200000,0.274260420,1.044200000,472.982187,376.578642,9.959778,1
